Sent: {'order_id': 1001, 'customer_id': 185, 'product_id': 46, 'quantity': 9, 'price': 405.37, 'order_time': '2026-09-10 20:09:26'}
Sent: {'order_id': 1607, 'customer_id': 143, 'product_id': 21, 'quantity': 10, 'price': 331.9, 'order_time': '2026-09-10 20:24:45'}
Sent: {'order_id': 1608, 'customer_id': 267, 'product_id': 47, 'quantity': 3, 'price': 497.63, 'order_time': '2026-09-10 20:24:47'}
Sent: {'order_id': 1609, 'customer_id': 376, 'product_id': 50, 'quantity': 8, 'price': 208.27, 'order_time': '2026-09-10 20:24:48'}
Sent: {'order_id': 1610, 'customer_id': 111, 'product_id': 16, 'quantity': 4, 'price': 260.57, 'order_time': '2026-09-10 20:24:50'}
Sent: {'order_id': 1611, 'customer_id': 454, 'product_id': 38, 'quantity': 7, 'price': 170.34, 'order_time': '2026-09-10 20:24:52'}
Sent: {'order_id': 1612, 'customer_id': 193, 'product_id': 50, 'quantity': 7, 'price': 280.11, 'order_time': '2026-09-10 20:24:54'}
Sent: {'order_id': 1613, 'customer_id': 486, 'product_id': 31, 'quantity': 1, 'price': 357.41, 'order_time': '2026-09-10 20:24:55'}
Sent: {'order_id': 1614, 'customer_id': 237, 'product_id': 26, 'quantity': 9, 'price': 91.06, 'order_time': '2026-09-10 20:24:56'}
Sent: {'order_id': 1615, 'customer_id': 464, 'product_id': 40, 'quantity': 3, 'price': 38.62, 'order_time': '2026-09-10 20:24:58'}
Sent: {'order_id': 1616, 'customer_id': 263, 'product_id': 27, 'quantity': 10, 'price': 195.3, 'order_time': '2026-09-10 20:24:59'}
Sent: {'order_id': 1617, 'customer_id': 252, 'product_id': 36, 'quantity': 2, 'price': 186.5, 'order_time': '2026-09-10 20:25:01'}
Sent: {'order_id': 1618, 'customer_id': 199, 'product_id': 38, 'quantity': 10, 'price': 301.65, 'order_time': '2026-09-10 20:25:02'}
Sent: {'order_id': 1619, 'customer_id': 205, 'product_id': 2, 'quantity': 3, 'price': 191.77, 'order_time': '2026-09-10 20:25:04'}
Sent: {'order_id': 1620, 'customer_id': 239, 'product_id': 15, 'quantity': 5, 'price': 310.47, 'order_time': '2026-09-10 20:25:05'}
Sent: {'order_id': 1621, 'customer_id': 346, 'product_id': 34, 'quantity': 3, 'price': 361.86, 'order_time': '2026-09-10 20:25:07'}
Sent: {'order_id': 1622, 'customer_id': 107, 'product_id': 39, 'quantity': 3, 'price': 249.22, 'order_time': '2026-09-10 20:25:08'}
Sent: {'order_id': 1623, 'customer_id': 196, 'product_id': 44, 'quantity': 5, 'price': 84.63, 'order_time': '2026-09-10 20:25:09'}
Sent: {'order_id': 1624, 'customer_id': 156, 'product_id': 16, 'quantity': 7, 'price': 227.75, 'order_time': '2026-09-10 20:25:10'}
Sent: {'order_id': 1625, 'customer_id': 381, 'product_id': 13, 'quantity': 4, 'price': 5.63, 'order_time': '2026-09-10 20:25:12'}
Sent: {'order_id': 1626, 'customer_id': 251, 'product_id': 33, 'quantity': 7, 'price': 31.95, 'order_time': '2026-09-10 20:25:14'}
Sent: {'order_id': 1627, 'customer_id': 445, 'product_id': 32, 'quantity': 6, 'price': 120.27, 'order_time': '2026-09-10 20:25:16'}
Sent: {'order_id': 1628, 'customer_id': 120, 'product_id': 31, 'quantity': 7, 'price': 118.13, 'order_time': '2026-09-10 20:25:18'}
Sent: {'order_id': 1629, 'customer_id': 442, 'product_id': 36, 'quantity': 9, 'price': 428.91, 'order_time': '2026-09-10 20:25:20'}
Sent: {'order_id': 1630, 'customer_id': 137, 'product_id': 37, 'quantity': 8, 'price': 270.06, 'order_time': '2026-09-10 20:25:21'}
Sent: {'order_id': 1631, 'customer_id': 283, 'product_id': 1, 'quantity': 10, 'price': 460.77, 'order_time': '2026-09-10 20:25:23'}
Sent: {'order_id': 1632, 'customer_id': 427, 'product_id': 14, 'quantity': 4, 'price': 415.46, 'order_time': '2026-09-10 20:25:24'}
Sent: {'order_id': 1633, 'customer_id': 250, 'product_id': 4, 'quantity': 6, 'price': 473.23, 'order_time': '2026-09-10 20:25:26'}
Sent: {'order_id': 1634, 'customer_id': 207, 'product_id': 32, 'quantity': 8, 'price': 169.89, 'order_time': '2026-09-10 20:25:27'}
Sent: {'order_id': 1635, 'customer_id': 265, 'product_id': 32, 'quantity': 1, 'price': 97.96, 'order_time': '2026-09-10 20:25:29'}
Sent: {'order_id': 1636, 'customer_id': 253, 'product_id': 35, 'quantity': 1, 'price': 455.83, 'order_time': '2026-09-10 20:25:30'}
Sent: {'order_id': 1637, 'customer_id': 189, 'product_id': 8, 'quantity': 8, 'price': 254.18, 'order_time': '2026-09-10 20:25:32'}
Sent: {'order_id': 1638, 'customer_id': 206, 'product_id': 11, 'quantity': 3, 'price': 349.3, 'order_time': '2026-09-10 20:25:33'}
Sent: {'order_id': 1639, 'customer_id': 299, 'product_id': 19, 'quantity': 1, 'price': 259.61, 'order_time': '2026-09-10 20:25:34'}
Sent: {'order_id': 1640, 'customer_id': 119, 'product_id': 45, 'quantity': 5, 'price': 370.68, 'order_time': '2026-09-10 20:25:35'}
Sent: {'order_id': 1641, 'customer_id': 439, 'product_id': 2, 'quantity': 6, 'price': 248.31, 'order_time': '2026-09-10 20:25:37'}
Sent: {'order_id': 1642, 'customer_id': 213, 'product_id': 4, 'quantity': 5, 'price': 160.74, 'order_time': '2026-09-10 20:25:38'}
Sent: {'order_id': 1643, 'customer_id': 430, 'product_id': 1, 'quantity': 4, 'price': 225.89, 'order_time': '2026-09-10 20:25:39'}
Sent: {'order_id': 1644, 'customer_id': 156, 'product_id': 5, 'quantity': 4, 'price': 294.81, 'order_time': '2026-09-10 20:25:41'}
Sent: {'order_id': 1645, 'customer_id': 252, 'product_id': 43, 'quantity': 1, 'price': 228.95, 'order_time': '2026-09-10 20:25:42'}
Sent: {'order_id': 1646, 'customer_id': 473, 'product_id': 24, 'quantity': 5, 'price': 395.62, 'order_time': '2026-09-10 20:25:43'}
Sent: {'order_id': 1647, 'customer_id': 368, 'product_id': 31, 'quantity': 2, 'price': 49.78, 'order_time': '2026-09-10 20:25:45'}
Sent: {'order_id': 1648, 'customer_id': 208, 'product_id': 2, 'quantity': 7, 'price': 187.44, 'order_time': '2026-09-10 20:25:47'}
Sent: {'order_id': 1649, 'customer_id': 439, 'product_id': 9, 'quantity': 7, 'price': 361.82, 'order_time': '2026-09-10 20:25:48'}
Sent: {'order_id': 1650, 'customer_id': 448, 'product_id': 15, 'quantity': 5, 'price': 171.05, 'order_time': '2026-09-10 20:25:49'}
Sent: {'order_id': 1651, 'customer_id': 217, 'product_id': 47, 'quantity': 9, 'price': 290.83, 'order_time': '2026-09-10 20:25:51'}
Sent: {'order_id': 1652, 'customer_id': 487, 'product_id': 22, 'quantity': 3, 'price': 219.95, 'order_time': '2026-09-10 20:25:52'}
Sent: {'order_id': 1653, 'customer_id': 314, 'product_id': 4, 'quantity': 8, 'price': 141.09, 'order_time': '2026-09-10 20:25:54'}
Sent: {'order_id': 1654, 'customer_id': 384, 'product_id': 4, 'quantity': 7, 'price': 434.78, 'order_time': '2026-09-10 20:25:55'}
Sent: {'order_id': 1655, 'customer_id': 137, 'product_id': 21, 'quantity': 6, 'price': 202.88, 'order_time': '2026-09-10 20:25:57'}
Sent: {'order_id': 1656, 'customer_id': 365, 'product_id': 32, 'quantity': 7, 'price': 275.62, 'order_time': '2026-09-10 20:25:58'}
Sent: {'order_id': 1657, 'customer_id': 173, 'product_id': 5, 'quantity': 3, 'price': 448.14, 'order_time': '2026-09-10 20:26:00'}
Sent: {'order_id': 1658, 'customer_id': 425, 'product_id': 5, 'quantity': 3, 'price': 347.73, 'order_time': '2026-09-10 20:26:02'}
Sent: {'order_id': 1659, 'customer_id': 480, 'product_id': 36, 'quantity': 8, 'price': 161.09, 'order_time': '2026-09-10 20:26:03'}
Sent: {'order_id': 1660, 'customer_id': 105, 'product_id': 25, 'quantity': 9, 'price': 23.73, 'order_time': '2026-09-10 20:26:05'}
Sent: {'order_id': 1661, 'customer_id': 382, 'product_id': 5, 'quantity': 8, 'price': 234.57, 'order_time': '2026-09-10 20:26:06'}
Sent: {'order_id': 1662, 'customer_id': 281, 'product_id': 32, 'quantity': 2, 'price': 245.4, 'order_time': '2026-09-10 20:26:07'}
Sent: {'order_id': 1663, 'customer_id': 384, 'product_id': 29, 'quantity': 9, 'price': 394.87, 'order_time': '2026-09-10 20:26:09'}
Sent: {'order_id': 1664, 'customer_id': 440, 'product_id': 6, 'quantity': 10, 'price': 16.01, 'order_time': '2026-09-10 20:26:11'}
Sent: {'order_id': 1665, 'customer_id': 159, 'product_id': 17, 'quantity': 7, 'price': 482.33, 'order_time': '2026-09-10 20:26:12'}
Sent: {'order_id': 1666, 'customer_id': 383, 'product_id': 9, 'quantity': 1, 'price': 474.17, 'order_time': '2026-09-10 20:26:13'}
Sent: {'order_id': 1667, 'customer_id': 401, 'product_id': 50, 'quantity': 4, 'price': 360.49, 'order_time': '2026-09-10 20:26:14'}
Sent: {'order_id': 1668, 'customer_id': 260, 'product_id': 18, 'quantity': 10, 'price': 6.54, 'order_time': '2026-09-10 20:26:15'}
Sent: {'order_id': 1669, 'customer_id': 179, 'product_id': 16, 'quantity': 8, 'price': 230.58, 'order_time': '2026-09-10 20:26:17'}
Sent: {'order_id': 1670, 'customer_id': 257, 'product_id': 3, 'quantity': 2, 'price': 101.26, 'order_time': '2026-09-10 20:26:18'}
Sent: {'order_id': 1671, 'customer_id': 391, 'product_id': 6, 'quantity': 2, 'price': 400.93, 'order_time': '2026-09-10 20:26:20'}
Sent: {'order_id': 1672, 'customer_id': 294, 'product_id': 24, 'quantity': 1, 'price': 355.42, 'order_time': '2026-09-10 20:26:22'}
Sent: {'order_id': 1673, 'customer_id': 445, 'product_id': 13, 'quantity': 7, 'price': 456.53, 'order_time': '2026-09-10 20:26:23'}
Sent: {'order_id': 1674, 'customer_id': 178, 'product_id': 11, 'quantity': 8, 'price': 348.48, 'order_time': '2026-09-10 20:26:25'}
Sent: {'order_id': 1675, 'customer_id': 424, 'product_id': 33, 'quantity': 8, 'price': 111.58, 'order_time': '2026-09-10 20:26:26'}
Sent: {'order_id': 1676, 'customer_id': 447, 'product_id': 39, 'quantity': 5, 'price': 213.88, 'order_time': '2026-09-10 20:26:28'}
Sent: {'order_id': 1677, 'customer_id': 138, 'product_id': 25, 'quantity': 3, 'price': 74.27, 'order_time': '2026-09-10 20:26:30'}
Sent: {'order_id': 1678, 'customer_id': 352, 'product_id': 8, 'quantity': 2, 'price': 95.59, 'order_time': '2026-09-10 20:26:31'}
Sent: {'order_id': 1679, 'customer_id': 398, 'product_id': 43, 'quantity': 5, 'price': 408.14, 'order_time': '2026-09-10 20:26:33'}
Sent: {'order_id': 1680, 'customer_id': 182, 'product_id': 9, 'quantity': 5, 'price': 67.6, 'order_time': '2026-09-10 20:26:34'}
Sent: {'order_id': 1681, 'customer_id': 195, 'product_id': 5, 'quantity': 3, 'price': 401.93, 'order_time': '2026-09-10 20:26:35'}
Sent: {'order_id': 1682, 'customer_id': 207, 'product_id': 13, 'quantity': 9, 'price': 495.64, 'order_time': '2026-09-10 20:26:37'}
Sent: {'order_id': 1683, 'customer_id': 120, 'product_id': 1, 'quantity': 5, 'price': 263.18, 'order_time': '2026-09-10 20:26:39'}
Sent: {'order_id': 1684, 'customer_id': 224, 'product_id': 33, 'quantity': 8, 'price': 225.42, 'order_time': '2026-09-10 20:26:41'}
Sent: {'order_id': 1685, 'customer_id': 435, 'product_id': 25, 'quantity': 1, 'price': 376.29, 'order_time': '2026-09-10 20:26:43'}
Sent: {'order_id': 1686, 'customer_id': 434, 'product_id': 27, 'quantity': 9, 'price': 332.39, 'order_time': '2026-09-10 20:26:45'}
Sent: {'order_id': 1687, 'customer_id': 144, 'product_id': 40, 'quantity': 2, 'price': 28.65, 'order_time': '2026-09-10 20:26:46'}
Sent: {'order_id': 1688, 'customer_id': 478, 'product_id': 22, 'quantity': 10, 'price': 483.39, 'order_time': '2026-09-10 20:26:48'}
Sent: {'order_id': 1689, 'customer_id': 238, 'product_id': 48, 'quantity': 3, 'price': 95.67, 'order_time': '2026-09-10 20:26:49'}
Sent: {'order_id': 1690, 'customer_id': 135, 'product_id': 1, 'quantity': 6, 'price': 313.0, 'order_time': '2026-09-10 20:26:51'}
Sent: {'order_id': 1691, 'customer_id': 249, 'product_id': 40, 'quantity': 2, 'price': 449.5, 'order_time': '2026-09-10 20:26:52'}
Sent: {'order_id': 1692, 'customer_id': 206, 'product_id': 45, 'quantity': 2, 'price': 156.54, 'order_time': '2026-09-10 20:26:54'}
Sent: {'order_id': 1693, 'customer_id': 367, 'product_id': 31, 'quantity': 4, 'price': 66.62, 'order_time': '2026-09-10 20:26:55'}
Sent: {'order_id': 1694, 'customer_id': 184, 'product_id': 26, 'quantity': 5, 'price': 477.68, 'order_time': '2026-09-10 20:26:56'}
Sent: {'order_id': 1695, 'customer_id': 370, 'product_id': 31, 'quantity': 2, 'price': 459.73, 'order_time': '2026-09-10 20:26:58'}
Sent: {'order_id': 1696, 'customer_id': 259, 'product_id': 21, 'quantity': 10, 'price': 273.76, 'order_time': '2026-09-10 20:27:00'}
Sent: {'order_id': 1697, 'customer_id': 116, 'product_id': 12, 'quantity': 5, 'price': 433.38, 'order_time': '2026-09-10 20:27:01'}
Sent: {'order_id': 1698, 'customer_id': 372, 'product_id': 48, 'quantity': 6, 'price': 114.56, 'order_time': '2026-09-10 20:27:03'}
Sent: {'order_id': 1699, 'customer_id': 196, 'product_id': 15, 'quantity': 9, 'price': 181.56, 'order_time': '2026-09-10 20:27:04'}
Sent: {'order_id': 1700, 'customer_id': 479, 'product_id': 1, 'quantity': 2, 'price': 202.21, 'order_time': '2026-09-10 20:27:05'}
Sent: {'order_id': 1701, 'customer_id': 374, 'product_id': 41, 'quantity': 4, 'price': 379.61, 'order_time': '2026-09-10 20:27:07'}
Sent: {'order_id': 1702, 'customer_id': 295, 'product_id': 10, 'quantity': 8, 'price': 227.1, 'order_time': '2026-09-10 20:27:08'}
Sent: {'order_id': 1703, 'customer_id': 138, 'product_id': 22, 'quantity': 9, 'price': 147.33, 'order_time': '2026-09-10 20:27:10'}
Sent: {'order_id': 1704, 'customer_id': 165, 'product_id': 25, 'quantity': 9, 'price': 327.48, 'order_time': '2026-09-10 20:27:11'}
Sent: {'order_id': 1705, 'customer_id': 412, 'product_id': 32, 'quantity': 2, 'price': 376.42, 'order_time': '2026-09-10 20:27:13'}
Sent: {'order_id': 1706, 'customer_id': 326, 'product_id': 34, 'quantity': 4, 'price': 435.05, 'order_time': '2026-09-10 20:27:14'}
Sent: {'order_id': 1707, 'customer_id': 161, 'product_id': 22, 'quantity': 5, 'price': 412.39, 'order_time': '2026-09-10 20:27:16'}
Sent: {'order_id': 1708, 'customer_id': 136, 'product_id': 43, 'quantity': 5, 'price': 40.86, 'order_time': '2026-09-10 20:27:17'}
Sent: {'order_id': 1709, 'customer_id': 307, 'product_id': 1, 'quantity': 9, 'price': 240.1, 'order_time': '2026-09-10 20:27:19'}
Sent: {'order_id': 1710, 'customer_id': 229, 'product_id': 45, 'quantity': 4, 'price': 148.35, 'order_time': '2026-09-10 20:27:20'}
Sent: {'order_id': 1711, 'customer_id': 202, 'product_id': 20, 'quantity': 6, 'price': 337.73, 'order_time': '2026-09-10 20:27:22'}
Sent: {'order_id': 1712, 'customer_id': 350, 'product_id': 37, 'quantity': 8, 'price': 39.57, 'order_time': '2026-09-10 20:27:23'}
Sent: {'order_id': 1713, 'customer_id': 431, 'product_id': 37, 'quantity': 5, 'price': 198.02, 'order_time': '2026-09-10 20:27:25'}
Sent: {'order_id': 1714, 'customer_id': 130, 'product_id': 43, 'quantity': 3, 'price': 47.24, 'order_time': '2026-09-10 20:27:26'}
Sent: {'order_id': 1715, 'customer_id': 491, 'product_id': 15, 'quantity': 2, 'price': 491.06, 'order_time': '2026-09-10 20:27:28'}
Sent: {'order_id': 1716, 'customer_id': 146, 'product_id': 28, 'quantity': 7, 'price': 133.83, 'order_time': '2026-09-10 20:27:29'}
Sent: {'order_id': 1717, 'customer_id': 149, 'product_id': 40, 'quantity': 10, 'price': 389.66, 'order_time': '2026-09-10 20:27:31'}
Sent: {'order_id': 1718, 'customer_id': 150, 'product_id': 44, 'quantity': 10, 'price': 309.98, 'order_time': '2026-09-10 20:27:32'}
Sent: {'order_id': 1719, 'customer_id': 393, 'product_id': 8, 'quantity': 9, 'price': 487.21, 'order_time': '2026-09-10 20:27:34'}
Sent: {'order_id': 1720, 'customer_id': 130, 'product_id': 1, 'quantity': 3, 'price': 325.42, 'order_time': '2026-09-10 20:27:35'}
Sent: {'order_id': 1721, 'customer_id': 271, 'product_id': 24, 'quantity': 9, 'price': 499.92, 'order_time': '2026-09-10 20:27:36'}
Sent: {'order_id': 1722, 'customer_id': 454, 'product_id': 19, 'quantity': 7, 'price': 198.64, 'order_time': '2026-09-10 20:27:38'}
Sent: {'order_id': 1723, 'customer_id': 317, 'product_id': 5, 'quantity': 3, 'price': 446.02, 'order_time': '2026-09-10 20:27:40'}
Sent: {'order_id': 1724, 'customer_id': 287, 'product_id': 40, 'quantity': 7, 'price': 394.03, 'order_time': '2026-09-10 20:27:41'}
Sent: {'order_id': 1725, 'customer_id': 314, 'product_id': 31, 'quantity': 7, 'price': 64.8, 'order_time': '2026-09-10 20:27:43'}
Sent: {'order_id': 1726, 'customer_id': 432, 'product_id': 9, 'quantity': 3, 'price': 291.37, 'order_time': '2026-09-10 20:27:45'}
Sent: {'order_id': 1727, 'customer_id': 155, 'product_id': 40, 'quantity': 6, 'price': 47.62, 'order_time': '2026-09-10 20:27:46'}
Sent: {'order_id': 1728, 'customer_id': 454, 'product_id': 10, 'quantity': 6, 'price': 66.12, 'order_time': '2026-09-10 20:27:48'}
Sent: {'order_id': 1729, 'customer_id': 425, 'product_id': 48, 'quantity': 2, 'price': 302.58, 'order_time': '2026-09-10 20:27:50'}
Sent: {'order_id': 1730, 'customer_id': 159, 'product_id': 47, 'quantity': 6, 'price': 266.43, 'order_time': '2026-09-10 20:27:51'}
Sent: {'order_id': 1731, 'customer_id': 496, 'product_id': 4, 'quantity': 9, 'price': 495.11, 'order_time': '2026-09-10 20:27:53'}
Sent: {'order_id': 1732, 'customer_id': 493, 'product_id': 6, 'quantity': 6, 'price': 464.62, 'order_time': '2026-09-10 20:27:55'}
Sent: {'order_id': 1733, 'customer_id': 427, 'product_id': 19, 'quantity': 5, 'price': 302.01, 'order_time': '2026-09-10 20:27:56'}
Sent: {'order_id': 1734, 'customer_id': 238, 'product_id': 26, 'quantity': 8, 'price': 418.81, 'order_time': '2026-09-10 20:27:58'}
Sent: {'order_id': 1735, 'customer_id': 318, 'product_id': 20, 'quantity': 2, 'price': 397.7, 'order_time': '2026-09-10 20:28:00'}
Sent: {'order_id': 1736, 'customer_id': 388, 'product_id': 48, 'quantity': 9, 'price': 61.78, 'order_time': '2026-09-10 20:28:01'}
Sent: {'order_id': 1737, 'customer_id': 153, 'product_id': 15, 'quantity': 4, 'price': 333.08, 'order_time': '2026-09-10 20:28:03'}
Sent: {'order_id': 1738, 'customer_id': 360, 'product_id': 7, 'quantity': 1, 'price': 406.97, 'order_time': '2026-09-10 20:28:04'}
Sent: {'order_id': 1739, 'customer_id': 367, 'product_id': 18, 'quantity': 7, 'price': 111.75, 'order_time': '2026-09-10 20:28:06'}
Sent: {'order_id': 1740, 'customer_id': 136, 'product_id': 4, 'quantity': 8, 'price': 312.27, 'order_time': '2026-09-10 20:28:07'}
Sent: {'order_id': 1741, 'customer_id': 254, 'product_id': 32, 'quantity': 5, 'price': 230.36, 'order_time': '2026-09-10 20:28:09'}
Sent: {'order_id': 1742, 'customer_id': 227, 'product_id': 33, 'quantity': 5, 'price': 353.34, 'order_time': '2026-09-10 20:28:11'}
Sent: {'order_id': 1743, 'customer_id': 348, 'product_id': 27, 'quantity': 3, 'price': 422.0, 'order_time': '2026-09-10 20:28:12'}
Sent: {'order_id': 1744, 'customer_id': 220, 'product_id': 26, 'quantity': 9, 'price': 452.64, 'order_time': '2026-09-10 20:28:13'}
Sent: {'order_id': 1745, 'customer_id': 295, 'product_id': 44, 'quantity': 10, 'price': 285.93, 'order_time': '2026-09-10 20:28:14'}
Sent: {'order_id': 1746, 'customer_id': 351, 'product_id': 20, 'quantity': 2, 'price': 372.66, 'order_time': '2026-09-10 20:28:16'}
Sent: {'order_id': 1747, 'customer_id': 396, 'product_id': 41, 'quantity': 7, 'price': 115.42, 'order_time': '2026-09-10 20:28:18'}
Sent: {'order_id': 1748, 'customer_id': 347, 'product_id': 7, 'quantity': 8, 'price': 498.17, 'order_time': '2026-09-10 20:28:19'}
Sent: {'order_id': 1749, 'customer_id': 197, 'product_id': 2, 'quantity': 1, 'price': 16.85, 'order_time': '2026-09-10 20:28:21'}
Sent: {'order_id': 1750, 'customer_id': 212, 'product_id': 50, 'quantity': 1, 'price': 142.67, 'order_time': '2026-09-10 20:28:23'}
Sent: {'order_id': 1751, 'customer_id': 134, 'product_id': 11, 'quantity': 9, 'price': 368.66, 'order_time': '2026-09-10 20:28:24'}
Sent: {'order_id': 1752, 'customer_id': 165, 'product_id': 25, 'quantity': 10, 'price': 294.26, 'order_time': '2026-09-10 20:28:25'}
Sent: {'order_id': 1753, 'customer_id': 482, 'product_id': 29, 'quantity': 9, 'price': 278.77, 'order_time': '2026-09-10 20:28:27'}
Sent: {'order_id': 1754, 'customer_id': 340, 'product_id': 21, 'quantity': 3, 'price': 360.84, 'order_time': '2026-09-10 20:28:28'}
Sent: {'order_id': 1755, 'customer_id': 296, 'product_id': 43, 'quantity': 2, 'price': 392.78, 'order_time': '2026-09-10 20:28:29'}
Sent: {'order_id': 1756, 'customer_id': 376, 'product_id': 19, 'quantity': 4, 'price': 48.98, 'order_time': '2026-09-10 20:28:30'}
Sent: {'order_id': 1757, 'customer_id': 265, 'product_id': 34, 'quantity': 6, 'price': 43.32, 'order_time': '2026-09-10 20:28:32'}
Sent: {'order_id': 1758, 'customer_id': 333, 'product_id': 50, 'quantity': 10, 'price': 96.03, 'order_time': '2026-09-10 20:28:34'}
Sent: {'order_id': 1759, 'customer_id': 450, 'product_id': 18, 'quantity': 3, 'price': 94.17, 'order_time': '2026-09-10 20:28:36'}
